Machine Identifier,Site Session ID,Domain ID,Date of Activity,Time of Activity,Product Category ID,Product Name,product Quantity,Product Total Price,Basket Total,Most Education -- Head of Household,Census Region,Household Size,Oldest Age -- Head of Household,Household Income,Children Present,Racial Background,Connection Speed,Country of Origin,Zip Code,Domain Name
92688747,1.00864E+14,4.04667E+18,20120627,22:06:13,21,"WHIRLPOOL (THE JULESBURG MYSTERIES, BOOK ONE) EBOOK LORENA MCCOURTNEY KINDLE STORE N/A",1,2.99,7.47,99,2,2,11,5,0,1,1,0,43078,amazon.com
92688747,1.00864E+14,4.04667E+18,20120627,22:06:13,21,"RIPTIDE (THE JULESBURG MYSTERIES, BOOK TWO) EBOOK LORENA MCCOURTNEY KINDLE STORE N/A",1,2.99,7.47,99,2,2,11,5,0,1,1,0,43078,amazon.com
92688747,3.61681E+11,4.04667E+18,20120912,23:18:13,21,DR. ATKINS' NEW CARBOHYDRATE GRAM COUNTER-12-COPY PREPACK ROBERT C. ATKINS  KINDLE STORE N/A,1,4.2,8.68,99,2,2,11,5,0,1,1,0,43078,amazon.com
92688747,3.61681E+11,4.04667E+18,20120912,23:18:13,21,NEW ATKINS FOR A NEW YOU THE ULTIMATE DIET FOR SHEDDING WEIGHT AND FEELING GREAT. N/A,1,10.88,21.86,99,2,2,11,5,0,1,1,0,43078,amazon.com
92688747,3.61681E+11,4.04667E+18,20120912,23:18:13,21,THE NEW ATKINS FOR A NEW YOU COOKBOOK 200 SIMPLE AND DELICIOUS LOW-CARB RECIPES IN 30 MINUTES OR LESS (TOUCHSTONE BOOK) N/A,1,10.98,21.86,99,2,2,11,5,0,1,1,0,43078,amazon.com
92689212,2.74838E+11,4.04667E+18,20121202,13:28:30,2,"MICHAEL ANTONIO WOMEN'S ELAINA BOOT,GREY,6 M US N/A",1,39.99,39.99,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,3.11124E+11,4.04667E+18,20121010,1:17:21,13,GREEN COFFEE BEAN MAX GREEN COFFEE BEAN EXTRACT WEIGHT LOSS FAT BURNER PHYSIOVITES GREEN COFFEE BEAN MAX 90 CAPSULES 1 BOTTLE N/A,1,12.95,12.95,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,3.25842E+11,4.04667E+18,20120915,14:25:17,16,"OLAY REGENERIST ANTI-AGING LIP TREATMENT, 0.06  OUNCE (1.8 G) N/A",1,5,35.89,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,3.25842E+11,4.04667E+18,20120915,14:25:17,13,GREEN COFFEE BEAN MAX GREEN COFFEE BEAN EXTRACT WEIGHT LOSS FAT BURNER PHYSIOVITES GREEN COFFEE BEAN MAX 800MG 180 CAPSULES 2 BOTTLES N/A,1,25.9,35.89,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,20:45:42,23,LIONHEART (1991) N/A,1,8.99,65.85,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,20:45:42,23,DEATH WARRANT (1990) N/A,1,10.49,65.85,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,20:45:42,22,VAN DAMME COLLECTION (BLOODSPORT / TIMECOP) N/A,1,9.64,65.85,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,20:45:42,23,KICKBOXER [VHS] N/A,1,7.55,65.85,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,20:45:42,23,HEARTBREAKERS (2001) N/A,1,9.49,65.85,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,20:45:42,23,MY FAKE FIANCE (2009) N/A,1,7.07,65.85,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689212,7.21025E+13,4.04667E+18,20120129,18:10:18,31,"SUPERSONIC SC-709 PORTABLE MP3/CD PLAYER WITH CASSETTE RECORDER, AM/FM RADIO & USB INPUT N/A",1,62.31,85.3,99,1,2,11,1,1,1,1,0,11961,amazon.com
92689902,2.98153E+11,4.04667E+18,20121013,16:38:00,54,MUSCLE WARFARE  NEW PRECISION SERIES NAPALM MINI GUN 30 SERV. (FRUIT PUNCH ) N/A,1,32.99,36.98,99,2,2,3,2,0,5,1,1,48060,amazon.com
92690960,7.47686E+13,4.04667E+18,20120217,3:25:37,36,"COLLEGE ACCOUNTING, CHAPTERS 1-12 N/A",1,58.04,139.73,99,4,1,5,6,0,1,1,0,90024,amazon.com
92690960,7.47686E+13,4.04667E+18,20120217,3:25:37,23,NUTRITION NOW (WITH INTERACTIVE LEARNING GUIDE) N/A,1,70.71,139.73,99,4,1,5,6,0,1,1,0,90024,amazon.com
92691612,2.72657E+11,4.04667E+18,20121118,15:59:00,27,APPLE IPOD NANO 16GB BLUE (7TH GENERATION) NEWEST MODEL N/A,1,149,153.99,99,3,2,11,7,1,1,1,0,72701,amazon.com
92691612,2.72657E+11,4.04667E+18,20121118,15:59:00,33,XTREMEGUARD APPLE IPOD NANO 7TH GENERATION SCREEN PROTECTOR (ULTRA CLEAR) N/A,1,4.99,153.99,99,3,2,11,7,1,1,1,0,72701,amazon.com
92692423,2.46116E+11,4.04667E+18,20121207,0:28:35,16,ANGEL HAND MADE KNITTED DANDY FLORAL COTTON HEADBAND WHITE COLOR N/A,1,9.99,25.95,99,1,5,7,5,0,1,1,0,13219,amazon.com
92692423,2.46116E+11,4.04667E+18,20121207,0:28:35,23,BLOWN AWAY N/A,1,9.99,25.95,99,1,5,7,5,0,1,1,0,13219,amazon.com
92692423,3.15023E+11,4.04667E+18,20121008,20:16:04,1,2012-2013 SEASON NNAMDI ASOMUGHA PHILADELPHIA EAGLES GREEN NFL YOUTH JERSEY (X-LARGE 18/20) N/A,1,38.99,44.99,99,1,5,7,5,0,1,1,0,13219,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,27,"IHOME IHM16L PORTABLE STEREO SPEAKER SYSTEM FOR IPAD, IPOD AND MP3 PLAYER, 3.5MM LINE-IN  (BLUE) N/A",1,19.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,27,"KINDLE US POWER ADAPTER (NOT INCLUDED WITH KINDLE PAPERWHITE, KINDLE, OR KINDLE TOUCH) N/A",1,19.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,30,"KINDLE, 6\\1 E INK DISPLAY, WI-FI - INCLUDES SPECIAL OFFERS (BLACK) N/A",1,69,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,30,EAR FORCE X12 GAMING HEADSET AND AMPLIFIED STEREO SOUND N/A,1,49.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,23,RAZER NAGA SPECIAL EDITION - MOLTEN (RZ01-00000000-R3) N/A,1,59.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,2,POLLY POCKET COLOR CHANGE FASHION PACK N/A,1,10.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,54,STAR WARS EPISODE IV A NEW HOPE VINTAGE COLLECTION ACTION FIGURE - DARTH VADER N/A,1,12.22,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,99,DISHONORED N/A,1,39.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,54,THE DIGI-PIGGY DIGITAL COIN COUNTING BANK N/A,1,13.06,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,23,NHL DETROIT RED WINGS TRADITIONAL 2 5/8\\1 ORNAMENT N/A,1,5,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,30,MYGEAR PRODUCTS (3 PACK) CLEAR LIFEGUARD SCREEN PROTECTORS FOR AMAZON KINDLE FIRE LIFETIME WARRANTY N/A,2,15.98,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,34,6FT USB SYNC DATA CHARGING CHARGER CABLE CORD FOR APPLE IPHONE 4 4S 4G 4TH 3 3G 3GS GEN IPOD TOUCH NANO (DOES NOT SUPPORT ALL IPADS) N/A,1,1.29,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,1,MAN FLIPPING BIRD MIDDLE FINGER IF YOU AINT A RED WINGS FAN THIS IS FOR YOU T SHIRT JERSEY (ADULT XL) N/A,1,9.99,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,30,EVECASEAR SILICONE SKIN COVER CASE FOR APPLE AR IPOD AR TOUCH ITOUCH 5G 5TH GENERATION (2012 VERSION) (BLUE) N/A,1,4.28,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,27,EVECASE SILICONE SKIN COVER CASE - PURPLE FOR APPLE IPOD TOUCH ITOUCH 5G 5TH GENERATION (2012 VERSION) N/A,1,4.28,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,34,USB WALL ADAPTER CHARGER WITH USB TO DOCK CONNECTOR CABLE COMPATIBLE WITH ALL IPHONE 3 3G 3GS 4 4S N/A,1,1.98,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692617,2.73699E+11,4.04667E+18,20121210,3:44:02,30,SANOXY BLACK 3-BUTTON 3D USB 800 DPI OPTICAL SCROLL MICE MOUSE W/ BLUE & RED LEDS FOR NOTEBOOK LAPTOP DESKTOP N/A,1,2.39,337.28,99,4,2,6,5,1,2,1,0,99110,amazon.com
92692918,1.10597E+14,4.04667E+18,20120809,3:43:39,1,RAIN OF BLESSINGS VAJRA CHANTS N/A,1,7.97,20.5,99,4,2,6,7,1,1,1,0,95010,amazon.com
92692918,1.10597E+14,4.04667E+18,20120809,3:43:39,22,TIBETAN INCANTATIONS N/A,1,6.57,20.5,99,4,2,6,7,1,1,1,0,95010,amazon.com
92692918,7.91633E+13,4.04667E+18,20120528,18:42:27,21,"THE FRESH START PROMISE 28 DAYS TO TOTAL MIND, BODY, SPIRIT TRANSFORMATION N/A",1,3.98,7.97,99,4,2,6,7,1,1,1,0,95010,amazon.com
92695242,7.00255E+13,4.04667E+18,20120107,6:20:36,23,THE ALCHEMYST THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL N/A,1,1.49,69.42,99,4,4,6,7,1,5,1,0,91108,amazon.com
92695242,7.00255E+13,4.04667E+18,20120107,6:20:36,23,THE SORCERESS (THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL) N/A,1,3.96,69.42,99,4,4,6,7,1,5,1,0,91108,amazon.com
92695242,7.00255E+13,4.04667E+18,20120107,6:20:36,23,THE MAGICIAN (THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL) N/A,1,2.3,69.42,99,4,4,6,7,1,5,1,0,91108,amazon.com
92695242,7.00255E+13,4.04667E+18,20120107,6:20:36,23,THE WARLOCK (THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL) N/A,1,9.99,69.42,99,4,4,6,7,1,5,1,0,91108,amazon.com
92695242,7.00255E+13,4.04667E+18,20120107,6:20:36,23,THE NECROMANCER (THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL) N/A,1,5.8,69.42,99,4,4,6,7,1,5,1,0,91108,amazon.com
92695242,7.00255E+13,4.04667E+18,20120107,6:20:36,12,THE RANGER'S APPRENTICE COLLECTION (3 BOOKS) N/A,1,11.95,69.42,99,4,4,6,7,1,5,1,0,91108,amazon.com
92697130,2.61533E+11,4.04667E+18,20121214,20:54:43,40,FOUR 12 INCH SAN PEDRO TRICHOCEREUS PACHANOI CACTUS CUTTINGS N/A,1,50,66.99,99,3,4,11,3,1,1,1,1,70726,amazon.com
92698290,7.21446E+13,4.04667E+18,20120103,19:26:41,21,HATE LIST EBOOK JENNIFER BROWN KINDLE STORE N/A,1,7.99,12.47,99,3,3,8,3,1,1,1,0,33904,amazon.com
92698290,7.51273E+13,4.04667E+18,20120323,20:48:50,48,CAN'T TOUCH THIS MUSIC DOWNLOAD,1,0,0,99,3,3,8,3,1,1,1,0,33904,amazon.com
92698290,7.51273E+13,4.04667E+18,20120323,20:48:50,48,ICE ICE BABY MUSIC DOWNLOAD,1,0,0,99,3,3,8,3,1,1,1,0,33904,amazon.com
92698290,7.51273E+13,4.04667E+18,20120323,20:48:50,48,CAN'T TOUCH THIS MUSIC DOWNLOAD,1,0,0,99,3,3,8,3,1,1,1,0,33904,amazon.com
92698661,1.06531E+14,4.04667E+18,20120825,2:13:01,37,AC ADAPTER POWER SUPPLY CORD FOR XBOX 360 SLIM N/A,1,18.96,29.05,99,4,4,5,2,1,1,1,0,94523,amazon.com
92698661,1.06531E+14,4.04667E+18,20120825,2:13:01,37,XBOX 360 COMPONENT HDTV VIDEO AND RCA STEREO AV CABLE N/A,1,2.4,29.05,99,4,4,5,2,1,1,1,0,94523,amazon.com
92698715,9.23001E+13,4.04667E+18,20120623,20:22:28,54,THE 39 CLUES THE CAHILL FILES #1 OPERATION TRINITY N/A,1,9.99,41.85,99,4,4,9,4,1,1,1,0,95110,amazon.com
92698715,9.23001E+13,4.04667E+18,20120623,20:22:28,23,BIG NATE GOES FOR BROKE N/A,1,7.65,41.85,99,4,4,9,4,1,1,1,0,95110,amazon.com
92698715,9.23001E+13,4.04667E+18,20120623,20:22:28,54,THE HUNGER GAMES N/A,1,9.98,41.85,99,4,4,9,4,1,1,1,0,95110,amazon.com
92698715,9.23001E+13,4.04667E+18,20120623,20:22:28,21,"THE DARKEST HOUR (WARRIORS, BOOK 6) N/A",1,14.23,41.85,99,4,4,9,4,1,1,1,0,95110,amazon.com
92703376,1.10714E+14,4.04667E+18,20120820,22:49:12,1,WOMENS T-SHIRT  BLACK - LARGE - I LIKE YOUR BOYFRIEND - FUNNY ONE LINER N/A,1,12.99,17.94,99,3,2,6,3,1,2,1,0,27801,amazon.com
92704012,8.00436E+13,4.04667E+18,20120425,1:04:07,22,"1 30ML BOTTLE BACTERIOSTATIC STERILE WATER FOR INJECTION AND 2 STERILE VIALS, USP N/A",1,5.49,9.98,99,2,3,4,6,1,1,1,1,61880,amazon.com
92704043,3.13124E+11,4.04667E+18,20121025,3:43:49,22,"BOB MARLEY - LIONS SILICONE WRISTBAND UNISEX-ADULT WRISTBAND IN TRI-COLOR, SIZE O/S, COLOR TRI-COLOR N/A",1,10.74,95.57,99,4,4,9,3,1,1,1,0,91754,amazon.com
92704043,3.13124E+11,4.04667E+18,20121025,3:43:49,1,"RASTA - UNITY MENS T-SHIRT IN HEATHER BROWN, SIZE MEDIUM, COLOR HEATHER BROWN N/A",1,16.95,95.57,99,4,4,9,3,1,1,1,0,91754,amazon.com
92704043,3.13124E+11,4.04667E+18,20121025,3:43:49,1,RASTAFARI - LION FRAME T-SHIRT - MEDIUM N/A,1,17.95,95.57,99,4,4,9,3,1,1,1,0,91754,amazon.com
92704043,3.13124E+11,4.04667E+18,20121025,3:43:49,1,"ZION RASTA - LION STAR ADULT T-SHIRT IN CHOCOLATE, SIZE MEDIUM, COLOR CHOCOLATE N/A",1,15.95,95.57,99,4,4,9,3,1,1,1,0,91754,amazon.com
92704043,3.36315E+11,4.04667E+18,20121011,3:55:13,23,THE HOUSE OF MARLEY EM-JH010-RT POSITIVE VIBRATION - JAMMIN ON-EAR HEADPHONE - ROOTS N/A,1,59,59,99,4,4,9,3,1,1,1,0,91754,amazon.com
92704266,1.08426E+14,4.04667E+18,20120826,19:09:55,1,MODERN SIGNATURE COLLECTION ITALIAN FIT MENS SUIT MERINO WOOL 140S TWO BUTTON 2PC JACKET PLUS PANTS NAVY (40 SHORT) N/A,1,119.5,257.45,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,1.08426E+14,4.04667E+18,20120826,19:09:55,1,PRESIDENTIAL SUIT SIGNATURE COLLECTION MENS SUIT ITALIAN SUPER 140S TWO BUTTON JACKET FLAT FRONT PANTS BUSINESS SUIT JET BLACK (40 SHORT) N/A,1,89.95,257.45,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,2.67431E+11,4.04667E+18,20121116,4:39:37,13,SIXTEENTH-CENTURY ITALIAN REPLICA GLOBE BAR N/A,1,89.95,236.47,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,2.67431E+11,4.04667E+18,20121116,4:39:37,3,RAY BAN WARRIOR SUNGLASSES RB3342 004/58 GUNMETAL/CRYSTAL GREEN POLARIZED 60MM N/A,1,116.95,236.47,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,2.67431E+11,4.04667E+18,20121116,4:39:37,2,"UGG AUSTRALIA WOMEN'S CLASSIC TALL BOOTS 8 M (US), CHOCOLATE N/A",1,194.95,200.43,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,2.86693E+11,4.04667E+18,20121115,4:26:06,2,"UGG AUSTRALIA WOMEN'S CLASSIC TALL BOOTS 8 M (US), CHOCOLATE N/A",1,194.95,213.93,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,17,"FINISH YOUR BEER POSTER PRINT, 24X36 POSTER PRINT, 24X36 HUMOR POSTER PRINT, 24X36 N/A",1,0.13,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,"MOVIE QUOTES POSTER PRINT, 24X36 COLLECTIONS POSTER PRINT, 24X36 N/A",1,1,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,17,SAIL BOAT 4 ARCHIVAL PHOTO POSTER PRINT - 13X19 N/A,1,4.99,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,"MUHAMMAD ALI VS. SONNY LISTON POSTER PRINT, 36X24 PEOPLE POSTER PRINT, 36X24 N/A",1,0.69,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,55,"KRAMER TELEVISION ART POSTER PRINT, 24X36 N/A",1,0.66,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,"BEER HOW DO YOU LIKE YOURS SERVED SEXY COLLEGE GIRLS ART PRINT POSTER - 36X24 POSTER PRINT, 36X24 POSTER PRINT, 36X24 N/A",1,0.01,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,THE HANGOVER MOVIE ONE MAN WOLF PACK 24-BY-36-INCH POSTER PRINT N/A,1,0.01,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,17,"PULP FICTION POSTER PRINT, 36X24 MOVIE POSTER PRINT, 36X24 N/A",1,0.14,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,DUMB AND DUMBER MOVIE HARRY AND LLOYD ON SCOOTER POSTER PRINT - 24X36 N/A,2,9.46,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,21,"DALAI LAMA LIVE ONE DAY AT A TIME POSTER PRINT 24X36 COLLECTIONS POSTER PRINT, 24X36 COLLECTIONS POSTER PRINT, 24X36 N/A",1,0.76,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,55,(24X32) MICHAEL KAHN VELSHEDA ART PRINT POSTER N/A,1,11.06,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,"THE BIG LEBOWSKI MOVIE (THE DUDE) POSTER PRINT - 24X36 MOVIE POSTER PRINT, 24X36 N/A",1,0.09,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,1,BIANCO BRIONI ITALIAN LINEN MENS SUIT MODERN TWO BUTTON 2PC FLAT FRONT PANTS TICKET POCKET HAND TAILORED SUIT TAN BEIGE (40 SHORT) N/A,1,199.99,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92704266,7.61135E+13,4.04667E+18,20120302,11:10:01,23,"HUSH NAKED GIRLS - PARTY / COLLEGE POSTER - 24 X 36 POSTER PRINT COLLECTIONS POSTER PRINT, 36X24 POSTER PRINT, 36X24 N/A",1,0.01,290.87,99,1,1,3,7,0,1,1,0,11542,amazon.com
92707315,1.01076E+14,4.04667E+18,20120628,22:18:01,48,AWESOME MUSIC DOWNLOAD,1,0.99,0.99,99,3,4,9,5,0,2,1,0,75115,amazon.com
92707315,2.94062E+11,4.04667E+18,20121019,2:24:54,30,SCHICK TRACER FX RAZOR HANDLE W/ 2 CARTRIDGES PLUS 5 REFILL BLADES N/A,1,23.97,63.04,99,3,4,9,5,0,2,1,0,75115,amazon.com
92707315,2.94062E+11,4.04667E+18,20121019,2:24:54,30,"SCHICK TRACER FX REFILL CARTRIDGES , 5 REFILL CARTRIDGES N/A",1,7.49,63.04,99,3,4,9,5,0,2,1,0,75115,amazon.com
92707977,3.43651E+11,4.04667E+18,20120917,14:55:52,21,"GET CLIENTS NOW!(TM) A 28-DAY MARKETING PROGRAM FOR PROFESSIONALS, CONSULTANTS, AND COACHES N/A",1,12.31,24.29,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,3.43651E+11,4.04667E+18,20120917,14:55:52,48,"SHOPJIMMY MITSUBISHI 915P049010 REPLACEMENT LAMP W/ 6,000 HOUR LIFE & 1 YEAR WARRANTY N/A",1,69.95,81.22,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,3.43651E+11,4.04667E+18,20120917,14:55:52,23,BREAKTHROUGH ENTREPRENEURSHIP N/A,1,12.95,24.93,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,3.5268E+11,4.04667E+18,20120911,19:12:52,14,ELECTRIFIED 915P049010 REPLACEMENT LAMP WITH HOUSING FOR SELECT MITSUBISHI TVS N/A,1,34.66,48.29,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,3.5268E+11,4.04667E+18,20120911,19:12:52,21,PLATFORM GET NOTICED IN A NOISY WORLD N/A,1,13.63,48.29,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,7.17317E+13,4.04667E+18,20120102,18:49:45,54,STEP2 COZY KITCHEN N/A,1,61.68,154.25,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,7.17317E+13,4.04667E+18,20120102,18:49:45,54,BACHMANN TRAINS DELUXE THOMAS AND FRIENDS SPECIAL READY-TO-RUN HO TRAIN SET N/A,1,63.99,154.25,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,7.36596E+13,4.04667E+18,20120211,1:03:06,23,DISNEY / PIXAR CARS 2 MOVIE 155 DIE CAST CAR #4 FRANCESCO BERNOULLI N/A,1,3.69,33.72,99,3,2,8,6,1,1,1,0,75035,amazon.com
92707977,7.36596E+13,4.04667E+18,20120211,1:03:06,4,DISNEY KIDS' D807S505 LIGHTNING MCQUEEN TIME TEACHER RED VELCRO STRAP WATCH N/A,1,22.5,33.72,99,3,2,8,6,1,1,1,0,75035,amazon.com
92708395,1.00194E+14,4.04667E+18,20120715,22:18:11,28,TRIPP LITE PV375 PV 375W 12V DC TO AC PORTABLE INVERTER WITH DC AUTO POWER OUTLET N/A,1,44.92,62.89,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,1.00194E+14,4.04667E+18,20120715,22:18:11,30,POWERLINE 90310 AUTO SOCKET SPLITTER WITH USB POWER PORT N/A,1,9.99,62.89,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,1.00975E+14,4.04667E+18,20120804,22:38:54,1,CROSSED N/A,1,12.17,54.39,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,1.00975E+14,4.04667E+18,20120804,22:38:54,9,HAMILTON BEACH STAY OR GO 6-QUART SLOW COOKER N/A,1,29.99,54.39,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,1.00975E+14,4.04667E+18,20120804,22:38:54,21,REACHED (MATCHED TRILOGY BOOK 3) N/A,1,12.23,54.39,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,1.06531E+14,4.04667E+18,20120825,20:28:33,30,120GB INTERNAL SLIM HARD DISK DRIVE FOR XBOX 360 N/A,1,41.64,49.62,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,1.11305E+14,4.04667E+18,20120807,21:28:53,34,2 PACK NB-5L REPLACEMENT BATTERY + BATTERY CHARGER FOR CANON POWERSHOT SX-SERIES SX200 IS / SX210 IS N/A,1,4.24,8.73,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,2.74505E+11,4.04667E+18,20121118,13:39:25,27,"KINDLE FIRE HD 8.9\\1, DOLBY AUDIO, DUAL-BAND WI-FI, 16 GB - INCLUDES SPECIAL OFFERS N/A",1,299,361.97,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,2.74505E+11,4.04667E+18,20121118,13:39:25,34,"AMAZON KINDLE FIRE HD 8.9\\1 STANDING LEATHER CASE, FUCHSIA (WILL ONLY FIT KINDLE FIRE HD 8.9\\1) N/A",1,54.99,361.97,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.08197E+11,4.04667E+18,20120902,21:29:13,15,NFL NEW YORK GIANTS 3-BY-5 FOOT HELMET FLAG N/A,1,19.53,91.17,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.08197E+11,4.04667E+18,20120902,21:29:13,23,RUBY THROATED HONEY HOUSE FLAG N/A,1,15.21,91.17,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.08197E+11,4.04667E+18,20120902,21:29:13,10,RUSS BERRIE 645403 HUMMINGBIRD ESTATE FLAG N/A,1,24.19,91.17,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.08197E+11,4.04667E+18,20120902,21:29:13,23,HUMMINGBIRDS W/PINK HOUSE FLAG N/A,1,16.28,91.17,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.1008E+11,4.04667E+18,20120909,3:10:01,21,REFLECTED IN YOU A CROSSFIRE NOVEL N/A,1,9,29.4,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.1008E+11,4.04667E+18,20120909,3:10:01,23,ENTWINED WITH YOU (A CROSSFIRE NOVEL) N/A,1,10.2,29.4,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,3.1008E+11,4.04667E+18,20120909,3:10:01,99,HOT IN HANDCUFFS N/A,1,10.2,29.4,99,3,4,8,7,1,1,1,0,71203,amazon.com
92708395,9.50659E+13,4.04667E+18,20120602,2:58:02,22,THE LAST SONG (TWO-DISC BLU-RAY/DVD COMBO) N/A,1,10.93,53.38,99,3,4,8,7,1,1,1,0,71203,amazon.com
